3772(4204), 6719(3300)
632(9750), 3267(7483)
7467(11736), 1169(9630)
4909(19631), 31(9371)
3035(12852), 399(9545)
4824(9549), 9709(6268)
406(6239), 3082(1169)
2980(10437), 6784(10142)
6816(2478), 9067(761)
1832(5995), 1909(5548)
207(11347), 1426(1611)
9407(8228), 8959(3251)
5170(10423), 3650(7603)
2300(7718), 9009(1494)
9168(11040), 4109(4845)
4031(2835), 78(1702)
8851(12316), 355(5387)
61(2021), 6765(1362)
4517(5488), 666(4003)
9951(9777), 4003(366)
2497(6229), 1953(4328)
7377(13219), 7118(5065)
39(8444), 7179(4658)
2471(5815), 1505(1920)
2471(5816), 1505(1922)
3887(8707), 7350(934)
9764(3238), 2255(1983)
4404(5176), 6078(3911)
2169(7114), 378(5029)
3921(6300), 7458(2154)
5693(7006), 3242(5723)
5774(9205), 4201(6998)
6469(4472), 2310(353)
9919(7688), 8677(2935)
2165(10574), 6414(1899)
2157(3815), 1902(3087)
7434(8311), 8912(1156)
7434(8312), 8912(1157)
8912(1157), 3543(1088)
3134(4116), 1740(2176)
8574(8348), 9227(1675)
370(5726), 5898(607)
2260(667), 1857(665)
112(7443), 7520(6958)
9412(18191), 4176(12089)
3313(9854), 241(7157)
6633(12180), 467(10535)
467(10535), 241(7153)
6633(12182), 467(10537)
467(10537), 241(7155)
1809(11088), 4546(8807)
2913(8164), 8306(196)
4277(5407), 3071(4408)
828(8770), 3241(5579)
8402(5050), 7044(1869)
442(1555), 571(1401)
7262(5964), 5693(1311)
6221(4455), 1771(575)
4668(2938), 680(1731)
4668(2939), 680(1732)
1730(1367), 4627(224)
212(16462), 8981(96)
1864(5892), 5367(5357)
9431(16987), 2459(1383)
2459(1383), 2023(982)
9738(11313), 5356(8892)
7405(9347), 2911(93)
4083(3393), 2484(71)
5405(18336), 5147(6981)
7405(4260), 7300(2920)
101(6791), 9195(1800)
1511(11626), 5495(7346)
6152(8979), 6153(982)
3841(3233), 7148(1730)
5522(7270), 9570(5494)
9570(5494), 8392(994)
2430(3300), 9039(1812)
5206(4735), 1931(775)
1215(5424), 3955(4891)
1215(5425), 3955(4893)
1215(5426), 3955(4894)
7220(2436), 5162(1354)
337(7730), 66(1924)
9642(8684), 9837(5789)
339(4921), 5315(46)
4759(9367), 8167(814)
3031(13198), 6421(139)
160(4611), 9082(1123)
688(18848), 9638(2013)
2181(7639), 542(1741)
7048(3914), 7046(1121)
4838(3300), 4180(1690)
7907(5298), 291(4914)
386(10082), 7908(5217)
6240(9227), 9502(3232)
610(13002), 6037(1381)
487(2909), 6416(1692)
8161(16457), 4444(12446)
1346(6523), 5169(4057)
2127(3537), 6979(339)
3338(14972), 126(11006)
6770(11345), 3045(191)
8563(9456), 2995(3295)
3654(5905), 1209(5788)
340(5570), 798(3454)
804(10452), 2918(725)
8645(9026), 1864(8007)
4183(1908), 291(624)
9288(5523), 1533(366)
6726(3280), 1883(1163)
7082(10728), 7520(6925)
6938(13976), 8324(13782)
6961(6478), 4928(5977)
807(5468), 446(5384)
3838(13927), 8598(3592)
4986(5166), 7508(47)
5982(10977), 2928(2081)
9525(2304), 920(895)
8279(21804), 3304(9910)
5717(2924), 486(1536)
7287(7390), 6010(1731)
1568(6853), 6806(6102)
1150(7394), 6458(385)
6699(2419), 6700(2410)
344(16317), 4700(2928)
4592(2989), 65(2478)
2668(13113), 3587(6385)
7671(7640), 5593(4141)
8926(12399), 9059(2961)
3747(17710), 4349(12070)
2297(5345), 9280(3976)
3518(11926), 7051(7303)
3654(6035), 7218(1235)
5723(10484), 587(3916)
5546(4905), 5276(1799)
9158(6266), 1359(2863)
3936(1714), 6567(1499)
9912(1298), 1296(233)
3668(7596), 7533(1923)
4191(4199), 4192(4194)
6957(11360), 7048(5389)
2928(3359), 6148(1210)
5915(5257), 7446(555)
7656(9837), 7725(4046)
3962(7440), 4556(495)
3962(7439), 4556(494)
9496(7070), 2422(6611)
2142(6656), 5428(4866)
2142(6657), 5428(4867)
7548(8960), 3722(1103)
8185(19689), 47(5694)
5038(11114), 6043(3887)
5078(6407), 1618(5497)
2907(6659), 8097(3981)
3500(3855), 7601(304)
8044(10410), 4668(2548)
4952(20562), 3213(8673)
2879(22039), 4451(7071)
8077(5203), 4724(4931)
7904(7595), 4668(7558)
2590(4164), 3562(322)
4711(2312), 8329(1536)
2391(17306), 8306(642)
6957(7995), 7048(2051)
5087(4542), 8405(281)
6207(16057), 2940(9160)
6207(16059), 2940(9161)
9761(2303), 6345(399)
4952(12524), 3213(617)
1238(14104), 608(7002)
9859(13821), 3916(12194)
138(11726), 6751(1394)
1272(9002), 6983(861)
2780(19441), 2470(2356)
2158(13604), 6727(683)
4995(17215), 5178(9886)
7877(15279), 6328(10097)
8708(13131), 4621(6840)
3391(6154), 6818(5191)
4877(2790), 7992(605)
3695(14733), 5154(511)
7483(7665), 7482(4852)
6496(9312), 1936(4585)
6896(14767), 3217(6298)
1238(8978), 6795(649)
6707(13179), 107(2515)
3750(14415), 7816(384)
6152(9007), 6153(1011)
6152(9006), 6153(1010)
4590(2260), 2141(1273)
7598(10593), 9232(3598)
6896(6292), 5133(526)
4680(3655), 8657(2867)
8200(6410), 6136(76)
3971(3377), 7646(1398)
5385(3957), 6568(3505)
6568(3505), 3680(206)
7184(8544), 4662(3595)
3281(3422), 6378(1462)
5531(14723), 5025(2564)
7634(7046), 5044(4681)
5296(17845), 6215(10751)
3717(5189), 8806(2903)
8806(2903), 5330(1153)
9896(8828), 371(7712)
5302(9485), 1616(5771)
7084(1694), 5619(586)
6178(7383), 4408(528)
355(9010), 4102(4108)
4434(10906), 3100(8779)
3686(1249), 5693(71)
1222(10191), 7575(531)
6857(6924), 1281(4878)
8277(5513), 8754(3855)
4621(20699), 8536(6896)
9280(6872), 5827(3465)
7839(6508), 8280(2902)
7614(5003), 2582(943)
1564(10857), 1184(10588)
9138(12352), 819(700)
1337(4574), 4048(1400)
9304(1730), 7056(626)
2165(11973), 65(2497)
1555(16750), 9472(2703)
133(4285), 7055(1386)
2950(6157), 4708(3383)
3656(7316), 8956(5333)
9757(10545), 4929(6719)
9316(5698), 5069(806)
2781(2377), 5962(1841)
449(4129), 3688(3065)
344(16923), 7914(1704)
5981(3465), 3613(2050)
4590(7243), 236(6104)
5852(9859), 7767(5172)
3738(10847), 2698(8042)
3738(10849), 2698(8044)
7431(9989), 8357(2630)
3456(3126), 4183(35)
3456(3127), 4183(36)
1668(5265), 3595(957)
168(6588), 2213(5000)
8915(6982), 4207(4473)
8915(6983), 4207(4474)
2517(766), 6398(570)
7263(4806), 2597(839)
7495(10460), 72(1843)
910(11048), 5904(4621)
5904(4621), 2692(80)
2400(2344), 8336(273)
2389(3406), 7484(1649)
6142(8167), 5199(693)
6034(17258), 5932(7029)
3807(4095), 2010(1289)
5866(2067), 7677(637)
6214(6357), 4593(5989)
7304(6748), 8526(2278)
978(9352), 6757(2690)
4496(8930), 4178(401)
7523(2716), 6782(1905)
3217(3670), 4183(1918)
1652(2848), 3632(843)
6215(13593), 9984(4156)
8717(15187), 8718(3249)
7857(5430), 7852(4231)
2261(9735), 8930(6799)
1457(6038), 4033(5921)
5116(10124), 4320(779)
8077(5201), 4724(4928)
1867(2570), 2019(1506)
9895(15305), 4852(2255)
2993(7550), 5797(7157)
8755(4407), 680(2840)
1706(3459), 9710(2411)
1706(3457), 9710(2410)
2213(10068), 3470(8559)
2490(16714), 2265(4753)
9161(23151), 6261(6147)
9399(15941), 9039(6451)
4069(7997), 2568(1765)
8574(13173), 807(9498)
7505(10774), 6893(3401)
2519(7796), 4884(1447)
5367(2473), 3376(2023)
1400(4041), 1855(2465)
7828(430), 8089(312)
5964(4736), 9685(1254)
5852(8956), 104(4060)
1038(17351), 4220(7811)
1038(17349), 4220(7809)
2517(6866), 166(353)
1675(6091), 906(5322)
2817(958), 3221(804)
7288(8423), 8895(5513)
2932(3617), 5724(1712)
4020(9266), 3326(3354)
9418(10136), 8875(1401)
9761(2300), 6345(396)
2780(14139), 6177(10241)
6177(10241), 7374(2929)
2780(14142), 6177(10244)
6238(9261), 4297(6826)
7894(7738), 8728(4578)
5632(7049), 6310(1741)
2141(14373), 8760(7977)
2260(656), 1857(654)
9068(11416), 899(10922)
8147(3027), 6187(1463)
8147(3026), 6187(1462)
563(10170), 3213(5213)
7128(10737), 5287(6368)
3831(11515), 5080(9623)
3952(3692), 822(157)
6791(5744), 8728(4625)
3303(5795), 3127(2129)
6761(7629), 5063(5880)
6529(1785), 6741(100)
7652(7269), 1068(494)
7652(7270), 1068(495)
596(10386), 2038(128)
6738(9267), 9574(6326)
7730(13973), 4005(9070)
7458(12185), 3437(6872)
3696(3867), 9470(1035)
8251(10565), 7531(565)
6344(8751), 4518(3957)
3569(6856), 5682(2856)
9585(5103), 7061(374)
2187(2482), 1652(1269)
4952(16067), 4516(1295)
9138(4457), 3769(1297)
3750(14428), 5436(1726)
7798(12118), 4591(8609)
4510(8824), 9876(614)
8951(10827), 5622(1727)
2400(2332), 3419(258)
7519(16814), 8199(1749)
7818(11259), 6960(8693)
211(12343), 60(207)
1526(12278), 4572(6539)
5502(6964), 6875(324)
8172(10918), 5287(6901)
9166(5391), 2818(4743)
3385(4859), 6603(2467)
5981(3462), 3613(2047)
3572(5455), 6166(2373)
1864(14856), 6656(8594)
9172(2922), 3993(71)
7656(13230), 9401(8775)
9316(9631), 1652(7158)
5043(10218), 2363(838)
2276(2529), 9498(1772)
8480(18153), 9524(1818)
8480(18154), 9524(1819)
1451(6021), 1358(4987)
7077(12179), 6355(4508)
3391(6152), 6818(5189)
9811(14545), 6344(1822)
2774(6027), 4083(3809)
3743(4262), 3878(583)
9618(5801), 4993(4272)
9618(5800), 4993(4270)
7919(9588), 1521(5894)
7005(14960), 5642(1459)
6652(6963), 7014(1876)
6652(6966), 7014(1878)
4110(2167), 4111(2110)
4110(2166), 4111(2108)
6881(2474), 6058(1210)
4668(1538), 4400(481)
9939(7344), 5857(4422)
2907(6700), 8096(4632)
487(12164), 1511(2594)
8333(11838), 7262(6410)
2459(985), 2023(578)
752(5288), 8117(1495)
340(7313), 2845(4154)
6520(5638), 6460(4790)
1809(7849), 8306(2843)
2297(7639), 9961(1729)
2717(11515), 461(4168)
5760(5133), 465(1444)
9506(13341), 5351(3224)
9506(13342), 5351(3225)
9506(13340), 5351(3223)
2979(10788), 1623(4707)
1623(4707), 2798(1397)
2803(10910), 5700(1781)
9516(20634), 6822(8607)
6984(9057), 7846(1418)
6984(9056), 7846(1416)
6241(10417), 4519(3219)
1295(11129), 9720(4102)
2010(11728), 5449(414)
1884(3136), 8383(82)
6817(5852), 6599(1047)
1553(11409), 3298(7896)
1045(8255), 2499(1521)
5793(6439), 3609(1618)
39(3632), 9631(593)
7086(10123), 5374(3063)
2517(3222), 1056(62)
4057(3665), 757(2158)
1281(4626), 5079(3899)
615(5602), 31(4387)
1926(1540), 9049(1527)
2389(2874), 337(2671)
138(14135), 8185(6132)
4871(5116), 3029(3085)
9750(14024), 7101(4686)
7374(7204), 3015(984)
654(5851), 4455(2677)
6125(4849), 9282(3247)
3068(11146), 6029(5388)
1019(5767), 3082(3408)
3142(13727), 3143(1731)
7394(1881), 1760(453)
7394(1882), 1760(454)
7304(11105), 6406(5339)
3707(9135), 4025(522)
4611(8645), 3234(3489)
5495(12320), 2555(1780)
3547(10472), 1623(5212)
6550(12553), 8648(3351)
2907(6680), 8096(4612)
2940(4435), 7387(1337)
4665(3793), 8525(1203)
2837(10648), 4316(5834)
9391(9962), 1100(1308)
8241(6449), 4972(4407)
8241(6450), 1479(3776)
231(4968), 4837(3557)
4972(4408), 1479(3777)
3539(9290), 3440(901)
6401(6155), 7612(3521)
7612(3521), 1452(2920)
3711(7016), 7475(3138)
7263(3165), 3384(37)
8948(21135), 6707(1990)
6949(3799), 1018(383)
8285(4876), 2987(341)
4112(7471), 8101(3599)
2684(20968), 3044(4882)
5641(8147), 233(638)
8404(7878), 2774(1732)
7296(4429), 2913(3109)
3656(14308), 3728(7508)
2369(5911), 9024(4180)
2235(766), 2234(765)
4349(14724), 8662(4400)
4173(6158), 6808(2367)
207(11626), 1864(9516)
283(4663), 3560(1661)
5982(10973), 2928(2080)
3993(3168), 4682(3080)
258(5580), 5228(1152)
6741(10549), 8949(317)
3921(14829), 3632(8057)
6038(2228), 9465(1563)
4952(16071), 4516(1297)
4748(8621), 8208(4927)
4748(8622), 8208(4928)
5982(6871), 1803(140)
5858(11838), 112(10974)
8078(3655), 8497(1614)
6144(8973), 657(5228)
5621(8694), 1267(7575)
8756(5910), 9911(813)
6349(12748), 5425(1786)
2675(4923), 2380(2424)
2661(10395), 4733(6737)
3807(3401), 803(3050)
9456(7979), 6690(2591)
393(7006), 6557(6111)
6557(6111), 6164(5628)
6178(7132), 202(3801)
5449(11450), 5969(3332)
1870(2118), 9465(1023)
1870(2119), 9465(1024)
3135(9713), 6966(2165)
2694(4096), 6433(2628)
6182(9003), 3385(1665)
3867(4191), 3868(4137)
8466(16326), 4550(2330)
9496(13339), 5162(2572)
2843(8381), 5258(1916)
9349(16463), 8438(5761)
9031(12743), 9015(6273)
9015(6273), 917(2240)
430(14303), 7516(8031)
8175(4838), 5975(3602)
8336(1981), 6034(1454)
8355(1215), 6288(1140)
5594(5290), 9876(1824)
1864(11580), 3169(7984)
1864(11579), 3169(7983)
8603(5784), 9738(3602)
9141(7945), 4545(2986)
5057(15773), 3135(8668)
1086(10667), 8600(3887)
159(7640), 9878(4953)
3838(13916), 2690(133)
2587(1984), 1356(672)
291(5477), 9255(936)
7827(16439), 1850(731)
7827(16442), 1850(735)
7827(16440), 1850(732)
8314(4145), 4202(1919)
7237(8250), 6008(6643)
7237(8245), 6008(6640)
3068(4953), 6829(550)
3221(14213), 5115(4094)
1038(17898), 1346(5222)
1038(17897), 1346(5220)
7725(19788), 7013(2250)
3010(3072), 3937(1048)
8712(8966), 8392(4554)
8579(9769), 9451(7648)
6106(8827), 8883(5248)
6106(8825), 8883(5246)
6106(8829), 8883(5250)
6106(8828), 8883(5249)
2101(11990), 9532(3944)
2101(11993), 9532(3947)
2101(11992), 9532(3946)
9098(10924), 8996(7550)
203(14698), 5890(3877)
9138(11776), 5890(3878)
5502(4447), 757(2563)
1548(2966), 1714(1935)
2187(2483), 1652(1270)
6576(8551), 4678(4353)
1675(8487), 6789(1330)
1675(8489), 6789(1332)
7313(3636), 8758(407)
7313(3638), 8758(409)
8147(6297), 4173(4854)
3202(1145), 326(221)
7626(11818), 212(3575)
7349(13098), 2868(6304)
8736(8160), 1157(5209)
8736(8157), 1157(5206)
8736(8159), 1157(5208)
8736(8158), 1157(5207)
3529(10746), 8374(9423)
8065(10055), 7922(7861)
4995(16468), 5178(9129)
2950(15007), 9850(2671)
2497(5777), 9682(2737)
2497(5776), 9682(2736)
5968(4737), 4034(869)
5968(4736), 4034(868)
6600(9327), 2466(6304)
6600(9329), 2466(6306)
5148(4249), 1809(1673)
5405(19507), 2913(8714)
1196(18096), 7217(5072)
8328(4613), 3891(1732)
4286(5482), 6448(1123)
4286(5483), 6448(1124)
8167(10351), 1635(2737)
8721(16433), 5661(15014)
8414(13590), 9029(3153)
2130(6380), 2894(3798)
4707(9477), 2890(6379)
4435(8683), 8073(634)
4435(8682), 8073(633)
8299(2852), 593(1439)
8299(2853), 593(1440)
790(3219), 2499(1526)
6942(3998), 1952(2360)
1553(7504), 7298(6601)
1592(13305), 3414(4837)
1592(13306), 3414(4838)
4200(17425), 8557(1189)
6676(13798), 4253(10228)
2052(3759), 2826(2233)
9070(11977), 6464(5654)
4012(7239), 3837(1285)
4012(7240), 6180(5594)
6180(5594), 3837(1287)
6949(9198), 3082(2889)
6949(9199), 3082(2890)
4412(11907), 8277(9873)
1526(3867), 3767(3397)
5014(13689), 4083(2533)
45(8575), 9438(1258)
6047(17240), 6707(3168)
4337(1606), 9764(1072)
4487(2667), 6726(1757)
1298(9759), 9399(5643)
1298(9758), 9399(5642)
4596(7164), 5267(737)
1386(1315), 8982(1176)
9172(7179), 2137(3622)
1148(9402), 4235(1904)
2904(14853), 3769(631)
2904(14854), 3769(632)
9471(16659), 1038(14037)
5858(12764), 6755(6736)
6841(12153), 2148(2301)
6841(12154), 2148(2304)
3347(4494), 795(3938)
2391(13844), 2568(8770)
2568(8770), 3024(4988)
630(10202), 5630(4784)
5966(5626), 117(4871)
3942(7706), 3630(2226)
656(10883), 6205(7751)
6896(15687), 3217(7190)
7748(2357), 4123(1321)
7748(2356), 4123(1319)
3100(5761), 9769(5478)
3842(15163), 3885(569)
4996(6038), 9542(1618)
6984(8190), 8088(3185)
6984(8189), 8088(3184)
6822(3808), 5522(2892)
6822(3810), 5522(2894)
6822(3811), 5522(2895)
2263(2214), 6154(682)
2263(2216), 6154(684)
2780(2838), 4278(1011)
6207(15507), 3169(10036)
2535(3202), 2417(388)
8068(6073), 3794(390)
5000(6139), 4226(1809)
7482(8298), 6251(3701)
4050(4395), 1192(2441)
8910(3577), 6680(2938)
8910(3580), 6680(2941)
469(21480), 6968(4945)
6328(6601), 9757(2941)
7126(8177), 2010(5331)
8342(12493), 5413(11596)
8342(12494), 5413(11597)
7603(6823), 2685(4487)
4444(9897), 6955(5392)
4444(9898), 6955(5393)
4444(9896), 6955(5391)
4444(9902), 6955(5397)
2970(6707), 7449(5169)
2970(6704), 7449(5164)
7449(5164), 1959(3147)
8542(7978), 1032(1035)
8542(7981), 1032(1037)
8542(7983), 1032(1041)
7564(5120), 806(3054)
3632(8411), 8025(3568)
6638(13940), 2135(2650)
101(10448), 7332(1901)
459(1749), 3038(750)
31(11863), 5427(5581)
614(12756), 2253(886)
4826(13594), 2946(2656)
6015(6011), 4517(153)
6015(6014), 4517(155)
2868(5501), 8754(1617)
8871(6106), 6047(5054)
1888(1974), 6994(862)
4715(7117), 3831(878)
4715(7119), 3831(880)
6450(12033), 6893(8679)
933(2069), 1706(1926)
5579(15417), 7549(9652)
5632(8094), 3035(1104)
2557(14440), 2547(10899)
5879(4775), 3267(2829)
5407(8302), 2863(3627)
9885(11913), 5407(8303)
5407(8303), 6676(5614)
9885(11911), 5407(8301)
9885(11910), 5407(8300)
5407(8299), 6676(5609)
6676(5609), 2863(3625)
6676(5612), 2863(3626)
9674(4123), 6631(3118)
9674(4124), 6631(3120)
5998(7438), 9878(2002)
6360(1669), 8801(595)
8764(6849), 5422(222)
6582(12070), 1406(4558)
6582(12074), 1406(4562)
6582(12073), 1406(4561)
7170(4051), 1245(1249)
1377(8161), 2747(5220)
3656(7313), 8956(5330)
2586(2272), 2129(515)
3213(6578), 4517(3681)
7911(1853), 9462(1397)
9960(3122), 1718(1799)
9960(3124), 1718(1800)
8667(13174), 2140(13145)
2140(13145), 7483(9992)
7483(9992), 5459(9142)
2140(13146), 7483(9993)
7483(9993), 5459(9143)
2140(13143), 5459(9140)
9039(11992), 2156(6503)
2100(4865), 8721(691)
2100(4866), 8721(692)
2381(11525), 5005(1654)
7283(12540), 3029(2930)
7283(12542), 7420(5083)
7420(5083), 3029(2932)
9030(8648), 8543(102)
6648(6093), 6470(4171)
6152(11410), 9225(595)
6152(11407), 9225(593)
6152(11412), 9225(597)
7373(4933), 3889(4454)
3889(4454), 6658(2620)
13(7188), 4067(6608)
13(7189), 4067(6611)
6205(14849), 800(6752)
800(6752), 8594(5289)
6205(14851), 800(6753)
800(6753), 8594(5290)
4465(15763), 3732(13526)
9293(2437), 3696(488)
3049(15257), 2497(5790)
2497(5790), 9682(2750)
3895(6051), 2368(4614)
2904(12809), 2291(12548)
185(10152), 9351(1368)
8626(8871), 2690(4526)
8121(5101), 9737(1227)
7117(6890), 5458(4090)
5774(9346), 5898(578)
5727(5748), 8525(4338)
4665(6989), 5727(5749)
5727(5749), 8525(4339)
4665(6992), 8525(4342)
1055(8645), 4665(6995)
1055(8644), 4665(6993)
4665(6993), 5727(5754)
2876(17783), 943(1170)
2876(17784), 943(1171)
2876(17782), 943(1169)
500(4571), 7276(4127)
3068(4944), 6829(540)
4851(10859), 4772(7296)
3725(10452), 6851(4712)
3725(10453), 6851(4713)
3725(10451), 6851(4711)
9531(9009), 3895(5944)
9531(9007), 3895(5943)
6144(7906), 657(4203)
4467(12866), 5712(10977)
5429(2886), 3197(269)
8463(2212), 9279(2099)
9922(12770), 9437(349)
7369(14345), 3274(2258)
6392(6779), 8389(1757)
932(5862), 757(803)
932(5864), 757(805)
932(5865), 757(806)
932(5863), 757(804)
6661(11981), 2802(483)
4785(5401), 8424(1313)
4785(5404), 8424(1316)
8307(4479), 4738(808)
8307(4478), 4738(807)
8307(4480), 4738(809)
4297(11542), 8119(11442)
6822(9004), 5522(8238)
9030(12743), 5190(1299)
4790(6609), 2148(6237)
1029(17260), 9319(1354)
1029(17261), 9319(1355)
562(9991), 1988(4340)
8913(7147), 5656(5505)
71(10106), 9279(6397)
6309(15235), 5632(6280)
6309(15233), 5632(6278)
377(6683), 6141(2096)
5132(8742), 2196(2673)
5132(8739), 2196(2671)
5132(8741), 2196(2672)
9649(7298), 5789(2557)
9572(7793), 1068(1354)
9415(11529), 2721(451)
9415(11531), 2721(453)
9415(11533), 2721(455)
9415(11527), 2721(449)
2156(6516), 7807(4936)
9708(11584), 2414(3487)
6352(2648), 4746(2046)
7092(6560), 9826(5516)
7092(6557), 9826(5513)
7092(6555), 9826(5512)
7092(6553), 9826(5510)
9915(2887), 8155(2094)
8668(1001), 6308(395)
8668(1003), 6308(397)
3535(6193), 4199(3385)
5654(7580), 7594(7511)
5615(9550), 7320(312)
8923(5298), 9459(3895)
691(5090), 4505(3209)
691(5091), 4505(3210)
677(10451), 4230(9210)
677(10448), 4230(9208)
4071(4669), 4574(2895)
337(4720), 7677(3101)
337(4719), 7677(3100)
337(4717), 7677(3099)
5113(9915), 4124(1078)
5113(9916), 4124(1079)
1990(7303), 8917(2183)
6949(4881), 4220(539)
4347(7919), 3315(5640)
9681(17299), 4691(1095)
5466(613), 5467(605)
3874(5420), 8236(4785)
3570(7605), 2382(3316)
5058(17400), 5204(7113)
5058(17402), 5204(7115)
2042(12520), 1884(8594)
5615(15684), 4746(6398)
4478(3936), 2589(1986)
4478(3939), 2589(1989)
4478(3938), 2589(1988)
8678(2776), 2882(681)
6178(2547), 310(962)
6178(2545), 310(960)
3391(13020), 168(9416)
5204(3648), 7328(1658)
5204(3653), 7328(1663)
5204(3654), 7328(1664)
5204(3652), 7328(1662)
5204(3651), 7328(1661)
5204(3650), 7328(1660)
3766(5652), 6951(1993)
3766(5657), 6951(1997)
3969(9985), 862(7782)
7613(2350), 7187(2067)
7613(2351), 7187(2069)
7613(2348), 7187(2065)
7613(2349), 7187(2066)
6165(9601), 6871(3006)
8739(10032), 7812(3942)
8739(10033), 7812(3943)
5175(8828), 1005(6112)
5175(8829), 1005(6113)
5777(9519), 6679(3930)
5777(9520), 6679(3931)
4598(6087), 4791(657)
4598(6086), 4791(656)
4598(6085), 4791(655)
4454(16789), 654(6296)
4454(16788), 654(6295)
4454(16790), 654(6297)
4454(16791), 654(6298)
4470(10821), 7842(7935)
9968(6038), 4250(789)
1192(4364), 5038(1847)
5369(15394), 1437(11350)
995(7114), 5855(3879)
995(7113), 5855(3878)
3238(3119), 2282(1880)
3238(3120), 2282(1881)
2774(10945), 5818(4230)
3977(10374), 9928(4391)
7126(6559), 6088(4298)
1821(5725), 9415(4693)
1821(5727), 9415(4695)
8165(5602), 4467(2269)
5860(6868), 6580(1605)
5860(6869), 6580(1606)
4200(11850), 2863(1218)
1864(8242), 1784(6019)
5407(3988), 7671(3647)
1358(12389), 7172(8810)
3795(6556), 4833(5356)
4105(2946), 3050(848)
8080(10048), 3688(6999)
2460(9754), 1290(8945)
6672(9373), 1703(793)
5510(1435), 5511(1394)
8357(10640), 917(4975)
4992(4906), 3282(2179)
3290(11789), 7942(7011)
3290(11790), 7942(7012)
7894(14423), 5516(1703)
7831(10926), 4525(3507)
7304(14211), 9045(1995)
6763(10704), 4480(9990)
9565(13337), 5760(5878)
9565(13338), 5760(5879)
9565(13336), 5760(5877)
7683(7888), 902(7074)
255(12911), 7172(1684)
518(10436), 7768(7040)
518(10438), 7768(7042)
2432(9345), 9210(2494)
8677(3420), 1712(1772)
828(1707), 865(747)
5910(5097), 6659(3376)
5910(5093), 6659(3372)
1783(3007), 3457(1611)
8536(3321), 6721(3102)
6910(3758), 7965(3059)
9979(7977), 7716(2589)
6373(7706), 2658(1271)
4589(4111), 7492(395)
4589(4113), 7492(397)
4589(4114), 7492(398)
512(5768), 258(4921)
3820(2020), 8062(467)
5289(2710), 5290(2710)
5289(2711), 5290(2711)
6128(13471), 2219(4365)
8717(9337), 335(419)
5784(12386), 2111(916)
5625(6566), 8660(77)
252(7356), 9098(1673)
252(7362), 9098(1680)
252(7357), 9098(1674)
8956(8691), 1819(5873)
5154(12754), 6957(11334)
4300(8452), 4192(4232)
8094(3555), 184(1943)
7860(8432), 8319(8145)
5459(9666), 4726(9022)
184(20818), 8690(7074)
6346(11234), 2378(1843)
6346(11230), 2378(1841)
4346(7105), 9205(2486)
7033(13900), 9616(4485)
6136(3116), 1691(1926)
2484(3406), 2270(1405)
2187(10689), 9956(1956)
31(9118), 8444(6193)
8230(4911), 8901(1268)
105(20879), 3489(6081)
9883(6267), 8834(1992)
3096(7920), 3789(4184)
8888(8782), 9051(1420)
5777(18546), 4478(10903)
5430(13490), 6987(2139)
5430(13491), 6987(2140)
5430(13488), 6987(2137)
5430(13486), 6987(2136)
5430(13489), 6987(2138)
2117(5455), 4819(2307)
372(2222), 5521(1402)
5714(12921), 5521(1406)
232(5233), 5133(4395)
337(9754), 6253(4410)
9580(2907), 2534(324)
6223(3322), 4166(1276)
9264(3253), 3317(1311)
8054(7925), 6473(3809)
6473(3809), 5308(2629)
2010(9943), 3084(2301)
2010(9942), 3084(2300)
2010(9940), 3084(2298)
44(16562), 7893(6894)
2070(7603), 9198(4940)
2070(7602), 9198(4939)
2380(2054), 7482(1177)
1766(5337), 9506(4593)
1766(5338), 9506(4594)
8651(5209), 4300(3974)
8651(5214), 4300(3978)
8651(5212), 4300(3976)
8651(5211), 4300(3975)
8298(13003), 5690(8496)
3867(11688), 5183(4754)
207(12459), 7017(1540)
207(12458), 7017(1539)
207(12460), 7017(1541)
6676(6441), 4496(5217)
1386(10414), 3159(2569)
2178(2060), 9417(1581)
9084(4417), 1568(1693)
9084(4415), 1568(1689)
966(8732), 7129(8313)
9185(7088), 5547(1775)
4618(10874), 5710(9108)
6877(4905), 4386(3731)
6809(3993), 7981(2374)
8285(4480), 8542(1475)
1680(10803), 296(3706)
1680(10806), 3100(3954)
8414(13221), 1083(3119)
2081(6962), 4940(3246)
8119(2915), 9419(2242)
2496(17392), 8304(6175)
8774(6882), 8485(3869)
8446(3290), 4153(1825)
5566(1985), 1723(1786)
3675(18385), 5691(199)
4068(5436), 7050(5352)
4068(5439), 7050(5356)
1705(4505), 1106(4421)
7550(5331), 1450(992)
7550(5333), 1450(993)
5939(10954), 5848(1122)
2979(6537), 5268(6082)
2913(7941), 5147(7393)
4072(5577), 3064(2612)
4072(5578), 3064(2613)
7283(17679), 5327(2798)
9534(4572), 9285(1496)
4246(1277), 2357(125)
4246(1276), 2357(124)
4246(1274), 2357(123)
255(4686), 9308(3662)
4793(6147), 6680(864)
3395(7942), 1052(6827)
4725(3791), 8304(3769)
6915(5392), 8304(3765)
6915(5393), 8304(3766)
3668(5848), 2944(1188)
3668(5850), 2944(1190)
3668(5849), 2944(1189)
3668(5851), 2944(1192)
2027(4988), 8444(2598)
2027(4991), 8444(2601)
3468(18443), 7736(979)
2234(5639), 8866(5331)
2234(5640), 8866(5332)
1019(7518), 459(1714)
6078(1924), 9034(738)
9063(6006), 5615(5082)
